course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""ARCH 3960-001 -Honors Reading (HONORS)"",",TBD,"1 to 3 hours. Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Consists of topics designated by the instructor in keeping with the student's major program. The topics will cover materials not usually presented in the regular courses. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 3980-001 -Honors Research (HONORS)"",",Tiziana Proietti,"1 to 3 hours. Prerequisite: admission to Honors Program. Provides an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 4161-001 -Co-Op"",",Lisa Chronister,"(Slashlisted with ARCH 5161) Prerequisite: ARCH 4723 and ARCH 4756; or permission of director. The purpose of the Cooperative Education Program is to provide students with an actual office practice experience prior to graduation. The student is ideally exposed to a broad range of areas, such as construction documents, marketing, office practice, business management, client reviews, construction administration and a host of other daily activities that may be possible while working in Host Firms. No student may earn credit for both 4161 and 5161. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Practicum,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH G4940-001 -Field Work"",",Ronald Frantz,"1 to 4 hours. Prerequisite: senior standing and permission of instructor. Field study related to the student's area of interest in a position approved by the instructor. One hour credit per 120 hours of field work or equivalent. Documentation and evaluation is required. (F, Sp, Su)",May 12 - Aug 1,12 out of 12,Internship,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 4960-001 -Directed Readings"",",DANIEL BUTKO,"1 to 4 hours. Prerequisite: senior standing and permission of instructor. May be repeated with change of subject; maximum credit 12 hours. Designed for upper-division students who need opportunity to study a specific problem in greater depth than formal course content permits. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 4960-002 -Directed Readings"",",Ronald Frantz,"1 to 4 hours. Prerequisite: senior standing and permission of instructor. May be repeated with change of subject; maximum credit 12 hours. Designed for upper-division students who need opportunity to study a specific problem in greater depth than formal course content permits. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 5960-001 -Directed Readings"",",TBD,"1 to 4 hours. Prerequisite: fifth year or graduate standing in architecture and permission of instructor. May be repeated with change of subject; maximum credit nine hours. Studies in major field as approved by instructor. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 5960-002 -Directed Readings"",",TBD,"1 to 4 hours. Prerequisite: fifth year or graduate standing in architecture and permission of instructor. May be repeated with change of subject; maximum credit nine hours. Studies in major field as approved by instructor. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 5960-003 -Directed Readings"",",TBD,"1 to 4 hours. Prerequisite: fifth year or graduate standing in architecture and permission of instructor. May be repeated with change of subject; maximum credit nine hours. Studies in major field as approved by instructor. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 5960-980 -Directed Readings"",",Shawn Schaefer,"1 to 4 hours. Prerequisite: fifth year or graduate standing in architecture and permission of instructor. May be repeated with change of subject; maximum credit nine hours. Studies in major field as approved by instructor. (F, Sp, Su)",Jun 9 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,0 Waiting,Times not available,Location not available,Days not available,,,
"""ARCH 6590-980 -Professional Project Research"",",Shawn Schaefer,"1 to 4 hours. Prerequisite: permission of instructor. Research and development on subjects related to the professional project in architectural studies, architectural technology, historic preservation, urban design or other approved topics. (F, Sp, Su)",Jun 9 - Aug 1,10 out of 10,Lecture,Traditional In-Person,Max Hours: 4,None,0 Waiting,5:30 pm - 8:50 pm,Architectural Studio (Tulsa) 9109,"R""",,,
"""ARCH 6690-980 -Professional Project"",",Shawn Schaefer,"1 to 6 hours. Prerequisite: 5595 or 6680. May be repeated; maximum credit six hours. A terminal professional project demonstrating comprehensive understanding and integrative capabilities in architectural studies, architectural technology, historic preservation, urban design or other approved topics. Laboratory (F, Sp, Su)",Jun 9 - Aug 1,2 out of 2,Independent Study,Traditional In-Person,Max Hours: 6,None,0 Waiting,5:30 pm - 8:50 pm,Architectural Studio (Tulsa) 9109,"W""",,,
"""ARCH 6960-001 -Directed Readings"",",Shideh Shadravan,1 to 3 hours. Prerequisite: graduate standing or permission of instructor. May be repeated; maximum credit six hours. Directed readings and/or literature review under the direction of a faculty member. (Irreg.),May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6960-002 -Directed Readings"",",TBD,1 to 3 hours. Prerequisite: graduate standing or permission of instructor. May be repeated; maximum credit six hours. Directed readings and/or literature review under the direction of a faculty member. (Irreg.),May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6990-001 -Special Studies"",",Shideh Shadravan,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6990-002 -Special Studies"",",Angela Person,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6990-003 -Special Studies"",",TBD,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6990-004 -Special Studies"",",Alan Moring,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 4913-100 -Mold Making & Slip Casting"",",Stuart Asprey,"Notice: All Summer Session Part of Term 2 courses list a \""web meeting time\"" on the class schedule in order to restrict students to enrollment in only one course for this part of term by creating a time conflict with other Summer Session courses. There is not an expectation for students to actually meet for the listed time. Consult your College Advisor for potential exceptions.  Prerequisite: majors with junior standing or permission of instructor. May be repeated with change of subject matter; maximum credit nine hours. Special topics course in ceramics for content not currently offered in regularly scheduled courses. (Irreg.)",May 12 - Jun 6,5 out of 12,Performance Based Activity,Traditional In-Person,Max Hours: 9,None,No Wait List,8:00 am - 12:15 pm,Ceramics Studio 110,"MTWRF""",,,
"""ART 4933-995 -Color Theory"",",Jason Cytacki,Prerequisite: majors with junior standing or permission of the instructor. May be repeated with change of subject matter; maximum credit nine hours. Special topics course in painting for content not currently offered in regularly scheduled courses. (Irreg.),Jun 9 - Jul 3,1 out of 15,Performance Based Activity,Asynchronous Online,"Times: 2, Max Hours: 9",None,No Wait List,Times not - Online Days,not,"available""",,,
