course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""ARCH 6690-980 -Professional Project"",",Shawn Schaefer,"1 to 6 hours. Prerequisite: 5595 or 6680. May be repeated; maximum credit six hours. A terminal professional project demonstrating comprehensive understanding and integrative capabilities in architectural studies, architectural technology, historic preservation, urban design or other approved topics. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,4 out of 6,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,5:30 pm - 8:20 pm,Location not available Days not,"available""",,,
"""ARCH 6956-001 -Design IX"",",Andres Cavieres,"Prerequisite: Program admission or permission of graduate liaison. This is the first of a two-semester sequence that concludes with ARCH 6056. The course encourages innovative exploration, analysis, speculation, and experimentation in developing schematic proposals. Building design concepts will consider attitudes towards ethical, environmental, site, sustainable, social, financial, material, and historical issues within the built environment and the program's Creating-Making curriculum. (F)",Aug 19 - Dec 6,3 out of 17,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,1:00 pm - 4:50 pm,Gould Hall 305,"MWF""",,,
"""ARCH 6960-001 -Directed Readings"",",Shakil Shimul,1 to 3 hours. Prerequisite: graduate standing or permission of instructor. May be repeated; maximum credit six hours. Directed readings and/or literature review under the direction of a faculty member. (Irreg.),Aug 19 - Dec 13,4 out of 5,Independent Study,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6960-002 -Directed Readings"",",TBD,1 to 3 hours. Prerequisite: graduate standing or permission of instructor. May be repeated; maximum credit six hours. Directed readings and/or literature review under the direction of a faculty member. (Irreg.),Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6960-003 -Directed Readings"",",Shideh Shadravan,1 to 3 hours. Prerequisite: graduate standing or permission of instructor. May be repeated; maximum credit six hours. Directed readings and/or literature review under the direction of a faculty member. (Irreg.),Aug 19 - Dec 13,3 out of 5,Independent Study,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ARCH 6990-004 -Special Studies"",",Angela Person,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-005 -Special Studies"",",TBD,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-007 -Special Studies"",",Lee Fithian,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-010 -Special Studies"",",Ken Marold,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-011 -Special Studies"",",Shideh Shadravan,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,4 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-012 -Special Studies"",",Amy Leveno,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-014 -Special Studies"",",Hans Butzer,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-017 -Special Studies"",",Khosrow Bozorgi,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-018 -Special Studies"",",Marjorie Callahan,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-020 -Special Studies"",",TBD,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ARCH 6990-021 -Special Studies"",",Stephanie Pilat,"1 to 6 hours. Prerequisite: graduate standing. May be repeated; maximum credit 12 hours. The candidate will thoroughly explore the particular phase of architecture selected for advanced study by the student and the graduate committee; presentation of the work will be determined by the nature of the contribution. Laboratory (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Gould Hall,Days not,"available""",,,
"""ART 5553-001 -Graduate Studio Sculpture VI"",",Jonathan Hils,Prerequisite: graduate standing in Art. Individual problems in the sculpture studio area. (Irreg.),Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5553-002 -Graduate Studio Sculpture VI"",",Leticia Bajuyo,Prerequisite: graduate standing in Art. Individual problems in the sculpture studio area. (Irreg.),Aug 19 - Dec 6,3 out of 3,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5613-001 -Graduate Studio Ceramics VII"",",Stuart Asprey,Prerequisite: graduate standing in Art. Individual problems in the ceramics studio area. (Irreg.),Aug 19 - Dec 13,4 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5613-002 -Graduate Studio Ceramics VII"",",Jamie Bates Slone,Prerequisite: graduate standing in Art. Individual problems in the ceramics studio area. (Irreg.),Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5633-001 -Graduate Studio Painting VII"",",Jason Cytacki,Prerequisite: graduate standing in Art. Individual problems in the painting studio area. (Irreg.),Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5643-001 -Grad Studio Printmaking VII"",",Marwin Begaye,Prerequisite: graduate standing in Art. Individual problems in the printmaking studio area. (Irreg.),Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5713-001 -Graduate Studio Ceramics VIII"",",Douglas Casebeer,Prerequisite: graduate standing in Art. Individual problems in the ceramics studio area. (Irreg.),Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5733-001 -Graduate Studio Painting VIII"",",Jason Cytacki,Prerequisite: graduate standing in Art. Individual problems in the painting studio area. (Irreg.),Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5733-002 -Graduate Studio Painting VIII"",",Marwin Begaye,Prerequisite: graduate standing in Art. Individual problems in the painting studio area. (Irreg.),Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ART 5753-001 -Graduate Studio Sculpture VIII"",",Leticia Bajuyo,Prerequisite: graduate standing in Art. Individual problems in the sculpture studio area. (Irreg.),Aug 19 - Dec 6,4 out of 5,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
