course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""AMGT 5030-001 -Internship I in the Arts"",",Renard Stanislas,"1 to 3 hours. (Slashlisted with AMGT 4030) Prerequisite: Graduate standing, AMGT 5013, and permission of instructor; may be repeated, maximum 6 credits. Students arrange for and work in a focused professional work experience. No student may earn credit for both 4030 and 5030. (Irreg.)",Jan 13 - May 9,5 out of 5,Internship,Traditional In-Person,"Times: 1, Max Hours: 6",None,No Wait List,Times not available,Location not available,Days not available,,,
"""AMGT 5173-001 -Artist Management"",",Renard Stanislas,"(Slashlisted with AMGT 4173) Prerequisite: Graduate standing, AMGT 5013, and permission of instructor. This course explores the role and importance and function of artist managers and artistic teams, and how they impact the career of the artist and their brand. Students will examine the principles of leadership dynamics and motivation to focus and empower current and potential managers. This course provides the tools necessary to manage artists' careers across various artistic disciplines. No student may earn credit for both 4173 and 5173. (Sp)",Jan 13 - May 2,9 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,6:00 pm - 7:20 pm,Video Conference,"TR""",,,
"""AMGT 5990-001 -Independent Study"",",Renard Stanislas,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor; May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ANTH 5990-022 -Special Anthro Problems"",",Darcie DeAngelo,"1 to 3 hours. May be repeated; maximum credit 12 hours. Permits the student to investigate a specific problem in terms of currently available data. It may be within any field of anthropology recommended by the instructor or adviser. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Dale Hall,Tower 510C Days not,"available""",,,
"""ANTH 5990-023 -Special Anthro Problems"",",Cecil Lewis,"1 to 3 hours. May be repeated; maximum credit 12 hours. Permits the student to investigate a specific problem in terms of currently available data. It may be within any field of anthropology recommended by the instructor or adviser. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Dale Hall,Tower 505C Days not,"available""",,,
"""ANTH 5990-027 -Special Anthro Problems"",",Paul Spicer,"1 to 3 hours. May be repeated; maximum credit 12 hours. Permits the student to investigate a specific problem in terms of currently available data. It may be within any field of anthropology recommended by the instructor or adviser. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Dale Hall,Tower 508 Days not,"available""",,,
"""ANTH 5990-028 -Special Anthro Problems"",",Lori Jervis,"1 to 3 hours. May be repeated; maximum credit 12 hours. Permits the student to investigate a specific problem in terms of currently available data. It may be within any field of anthropology recommended by the instructor or adviser. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Dale Hall,Tower 508 Days not,"available""",,,
"""ANTH 5993-001 -Reconstr Life from Skeleton"",",Jessica Cerezo-Roman,"(Slashlisted with ANTH 4993) Prerequisite: Graduate standing. Bioarchaeology is the study of human skeletal remains. This includes a myriad of interconnected phenomena including mortuary contexts, paleopathology, and assessing human variation and adaptation. It also encompasses scientific approaches, applications of social theory, and ethical issues. Students will develop a historical perspective on bioarchaeology. Emphases also are placed on recent discoveries, new interpretations and theoretical approaches. No student may earn credit for both 4993 and 5993. (Irreg.)",Jan 13 - May 2,4 out of 5,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,1:30 pm - 2:45 pm,Chem Bldg Annex 15,TR,1:30 pm - 3:30 pm,May 5,"Chem Bldg Annex 15 M"","
"""ANTH 6633-001 -Method & Theory-Biol Anth"",",Kermyt Anderson,Prerequisite: graduate standing in Anthropology or permission of instructor. The core course in biological anthropology. Historical development of biological (physical) anthropology; the development and application of method and theory in the major subfields of biological anthropology. (Sp),Jan 13 - May 2,13 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,6:00 pm - 8:45 pm,Dale Hall Tower 511,"T""",1:30 pm - 3:30 pm,May 5,"Chem Bldg Annex 15 M"","
"""ANTH 6803-001 -Advanced Archaeological Theory"",",Sarah Trabert,"Prerequisite; 6713. An advanced course in archaeological theory focusing especially on those theories prominent in the last decade. The course concentrates on theoretical frameworks that might form the students' dissertation research. (Irreg,)",Jan 13 - May 2,10 out of 15,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,6:00 pm - 8:40 pm,Dale Hall 31,"R""",,,
"""ANTH 6980-001 -Research Doctoral Dissertation"",",Tassie Hirschfeld,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 521B Days not,"available""",,,
"""ANTH 6980-002 -Research Doctoral Dissertation"",",Asa Randall,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ANTH 6980-004 -Research Doctoral Dissertation"",",Misha Klein,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 510 Days not,"available""",,,
"""ANTH 6980-006 -Research Doctoral Dissertation"",",Betty Harris,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 519 Days not,"available""",,,
"""ANTH 6980-010 -Research Doctoral Dissertation"",",Sean O Neill,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 513 Days not,"available""",,,
"""ANTH 6980-011 -Research Doctoral Dissertation"",",BONNIE PITBLADO,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 517 Days not,"available""",,,
"""ANTH 6980-013 -Research Doctoral Dissertation"",",Jessica Cerezo-Roman,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 513 Days not,"available""",,,
"""ANTH 6980-014 -Research Doctoral Dissertation"",",Racquel-Maria Sapien,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ANTH 6980-018 -Research Doctoral Dissertation"",",Leland Bement,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 521 Days not,"available""",,,
"""ANTH 6980-020 -Research Doctoral Dissertation"",",Patrick Livingood,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 507 Days not,"available""",,,
"""ANTH 6980-021 -Research Doctoral Dissertation"",",Courtney Hofman,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 515 Days not,"available""",,,
"""ANTH 6980-022 -Research Doctoral Dissertation"",",Matthew Pailes,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,3 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 510C Days not,"available""",,,
"""ANTH 6980-023 -Research Doctoral Dissertation"",",Cecil Lewis,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ANTH 6980-027 -Research Doctoral Dissertation"",",Paul Spicer,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 508 Days not,"available""",,,
"""ANTH 6980-028 -Research Doctoral Dissertation"",",Lori Jervis,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 508 Days not,"available""",,,
"""ANTH 6990-001 -Independent Study"",",Claire Nicholas,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,1 out of 1,Independent Study,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
